Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
16315,52,3.0,80.57458408613198,48.891056287845046,10.0,19,17.0,1988,0.371148999,B,B,34,7065,1,750.0,2,5,B
7455,36,2.0,38.24668870871138,26.731413504952048,7.0,6,9.0,1965,0.08761909,B,B,8,1497,5,,1,0,B
11071,55,2.0,54.54498573640749,34.52752787464356,9.0,13,17.0,1997,0.041365446,B,B,31,5569,0,,1,4,B
14740,111,2.0,46.01078633180929,28.76597623158145,5.0,6,9.0,1977,0.135649789,B,B,46,7960,6,350.0,3,11,B
16087,112,1.0,41.71971466497575,17.787884344924354,8.0,19,18.0,2008,0.069660344,B,B,31,6119,4,,1,2,B
8931,9,3.0,88.90062789819622,51.15029133990633,10.0,9,13.0,2016,0.161531741,B,B,25,5648,1,30.0,2,4,B
15289,58,2.0,65.23318019605047,69.88778236415921,1.0,4,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
16089,66,2.0,57.0651733126042,36.95947586268216,7.0,2,5.0,1957,0.161975568,B,A,31,7010,5,4508.0,3,7,B
12128,6,2.0,67.35766837062401,33.04364537215483,0.0,14,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
4724,99,3.0,62.06653178056656,44.19000970132435,6.0,7,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B
8585,2,2.0,47.28812379137417,29.67902335783063,6.0,6,9.0,1973,0.035145267,B,B,42,9292,3,2620.0,0,3,B
7188,59,1.0,44.3016133524626,33.04364537215483,1.0,16,17.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B
5423,23,2.0,93.98565807826094,51.32935939689996,15.0,18,25.0,2012,0.075778755,B,B,6,1437,3,,0,2,B
10488,23,3.0,80.56389072445232,33.04364537215483,1.0,19,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
5980,99,3.0,62.83106276697863,40.25452330575773,6.0,4,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B
8376,74,2.0,73.51594928855674,33.04364537215483,0.0,6,0.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
12397,27,1.0,52.1369720696901,1.5511671733160328,1.0,10,12.0,2016,0.072157581,B,B,2,629,1,,0,0,A
16496,4,1.0,39.97674931976974,16.914867165125973,9.0,11,2.0,1972,0.327018035,B,B,12,2270,23,2500.0,1,0,B
4891,18,3.0,63.24806887308125,41.88273528864454,7.0,9,14.0,1987,0.0,B,B,30,5562,0,,0,5,A
9710,27,2.0,58.8862923858058,60.727617034969775,0.0,13,0.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
6339,8,1.0,42.72502375162371,20.4397494705691,7.0,2,14.0,2010,0.43788524,B,B,23,5735,3,1084.0,0,5,B
244,1,2.0,75.43590521864608,33.04364537215483,0.0,7,0.0,1977,0.014580716,B,B,3,760,1,,0,0,B
5002,1,3.0,82.62484278939883,4.379317432773815,1.0,5,17.0,2016,0.007122317,B,B,1,264,0,,0,1,B
5358,62,2.0,60.970763187419976,33.04364537215483,1.0,5,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
7636,6,2.0,51.54330515570465,33.04364537215483,0.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
9361,96,3.0,79.23918092270458,50.06269872212529,10.0,11,22.0,1997,0.041116354,B,B,53,14892,4,,1,4,B
3601,30,1.0,42.04688631883095,44.17475861733945,1.0,13,11.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
15755,39,1.0,37.212074047635454,18.79996933212658,7.0,7,5.0,1979,0.428825818,B,B,25,5011,8,730.0,0,2,B
172,6,2.0,63.53702152878179,33.04364537215483,1.0,9,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3037,156,2.0,57.66976927251718,31.956946138477868,11.0,17,16.0,1981,0.007658515,B,B,35,7077,56,2301.0,3,19,B
577,100,3.0,55.68017302447607,41.25916244383871,5.0,5,5.0,1956,0.200146802,B,B,23,3975,8,770.0,2,0,B
3607,94,2.0,41.74844775289928,21.26851129263242,8.0,12,12.0,1981,0.127375905,B,B,43,8429,3,,3,9,B
2515,23,1.0,49.52032486745218,33.04364537215483,1.0,4,16.0,2016,0.014072961,B,B,2,475,0,,0,0,B
10413,78,1.0,34.90916277394521,20.35789124212861,6.0,6,9.0,1973,0.092290642,B,B,21,4346,2,165.0,1,2,B
10511,119,2.0,55.34898560041994,31.514093333981062,8.0,18,17.0,1997,0.000995363,B,B,42,7651,1,,1,5,B
4637,0,4.0,107.16134850197004,67.03513277994328,10.0,10,22.0,2007,0.319809354,B,B,25,4756,16,2857.0,5,8,B
12736,9,3.0,89.2439640308897,45.99828585634443,10.0,16,22.0,1987,0.136244425,B,B,11,2370,0,,0,1,B
9534,41,2.0,53.41007943012504,31.877028872465488,8.0,6,17.0,1984,0.175054867,B,B,36,10055,3,,1,0,B
11641,27,2.0,86.47206156447653,33.04364537215483,1.0,2,6.0,1977,0.07542368,B,B,11,3097,0,,0,0,B
10419,85,4.0,65.78695277974502,47.2495872850775,6.0,8,9.0,1981,0.037177818,B,B,52,11217,1,2300.0,1,7,B
15313,76,1.0,37.58702793369136,15.039961283814428,7.0,3,9.0,1965,0.0,B,B,7,1660,39,1786.0,1,5,B
14915,10,2.0,38.26940528309434,25.64675516398682,6.0,5,14.0,1971,0.089039719,B,B,33,7976,5,,0,11,B
12409,19,3.0,81.95835167141978,48.94254118943232,10.0,18,17.0,1996,0.000991363,B,B,33,6783,3,,1,9,B
9405,6,1.0,41.22510698800132,33.04364537215483,1.0,25,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14066,79,2.0,49.24404934301864,31.385953840677843,7.0,5,9.0,1979,0.307466659,B,A,30,5048,9,325.0,2,5,B
14108,17,1.0,32.23332778490517,20.974667932043825,7.0,7,9.0,1967,0.0,B,B,18,3374,5,620.0,1,2,B
11931,9,3.0,81.44153182471769,81.22233103393032,1.0,11,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
11464,59,2.0,68.69220691334951,33.04364537215483,1.0,9,20.0,2017,0.0,B,B,18,3374,5,620.0,1,2,B
926,21,1.0,35.23450776563746,19.026635381492337,5.0,6,5.0,1962,0.034331497,B,B,25,5487,3,,0,4,B
11190,6,3.0,83.07196605428275,33.04364537215483,1.0,10,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
10260,6,2.0,66.36818566355153,33.04364537215483,0.0,19,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
12712,3,2.0,52.35996514239503,30.19670698255916,9.0,13,12.0,1975,0.050900058,B,B,43,10621,1,30.0,2,3,B
1234,1,2.0,71.90870883067885,75.47705830177568,1.0,3,22.0,2016,0.007122317,B,B,1,264,0,,0,1,B
11608,27,1.0,41.57523256228452,33.04364537215483,1.0,19,22.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
3776,47,3.0,64.76659486144558,46.40417479125015,6.0,11,12.0,1978,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
4881,1,2.0,64.59900935256066,66.50899887517737,1.0,17,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
10266,23,3.0,78.70514518523436,78.95987403899757,1.0,4,3.0,2015,0.034656082,B,B,0,168,0,,0,0,B
3262,37,3.0,61.16162599299228,46.84941605912189,6.0,5,9.0,1974,0.127811589,B,B,28,7287,5,320.0,1,3,B
3576,121,3.0,78.98523475549227,49.73110360218611,10.0,3,14.0,1998,0.212515361,B,B,19,3293,16,628.0,3,7,B
16604,17,3.0,100.00091752309037,102.11701542426228,0.0,4,0.0,1977,0.0,B,B,18,3374,5,620.0,1,2,B
8041,76,1.0,39.70596909266,19.4053337052889,9.0,8,12.0,1970,0.0,B,B,7,1660,39,1786.0,1,5,B
10691,23,3.0,104.15151303459466,33.04364537215483,1.0,19,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
8357,75,1.0,40.48967510136287,22.71311637894853,8.0,13,14.0,1969,0.307466659,B,A,30,5048,9,325.0,2,5,B
11661,21,1.0,36.96362776610617,23.833476492867533,5.0,3,5.0,1967,0.194489265,B,B,47,8004,3,125.0,3,5,B
4453,12,2.0,56.80090820484124,32.647425270157754,8.0,12,17.0,1986,0.090799103,B,B,74,19083,2,,5,15,B
15936,6,3.0,81.55772363696076,33.04364537215483,1.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
8463,19,2.0,59.022182503946425,33.89148855713637,11.0,11,14.0,2006,0.309479124,B,B,35,7715,4,990.0,0,6,B
15770,122,2.0,57.21085874250595,30.22114536035212,12.0,2,10.0,1997,0.033493708,B,B,66,10573,1,1322.0,3,8,B
466,90,1.0,39.115782469382175,21.150873238140928,9.0,11,12.0,1971,0.265088676,B,B,37,5288,0,1937.0,3,2,B
14965,23,1.0,40.54162625016021,33.04364537215483,1.0,6,17.0,1977,0.034656082,B,B,0,168,0,,0,0,B
11227,118,1.0,35.31505944583354,19.54138185143944,7.0,3,5.0,1952,0.21843974,B,B,21,4472,6,1450.0,4,7,A
9894,99,3.0,70.14049589548453,40.221924342602016,9.0,8,16.0,1981,0.033493708,B,B,66,10573,1,1322.0,3,8,B
11746,66,2.0,42.30313816263457,27.327735130197315,5.0,4,5.0,1962,0.161975568,B,A,31,7010,5,4508.0,3,7,B
4118,1,1.0,44.24239609169,33.04364537215483,1.0,2,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B
756,85,3.0,77.29324421012132,50.57468074648008,10.0,14,16.0,1982,0.037177818,B,B,52,11217,1,2300.0,1,7,B
15589,71,2.0,54.73818372647667,30.14730891826025,11.0,15,16.0,1983,0.407276235,A,B,9,1768,0,370.0,0,0,A
109,38,2.0,77.57091626146448,39.78748087730664,1.0,27,26.0,2017,0.060753049,B,B,15,2787,2,520.0,0,7,B
5778,18,2.0,52.61241525851811,31.639088317376107,9.0,10,12.0,1982,0.0,B,B,30,5562,0,,0,5,A
1731,23,2.0,54.59602783454718,31.225905869635525,10.0,4,3.0,2016,0.005767451,B,B,1,388,0,,0,0,B
3450,93,1.0,38.64810812484739,20.62427243010402,8.0,4,14.0,1986,0.521867054,B,B,25,6149,0,,0,0,B
2961,103,1.0,38.40665116406807,21.82993267158336,8.0,2,17.0,2000,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
222,2,1.0,37.27667678894607,22.538406119360825,9.0,4,14.0,1970,0.309479124,B,B,35,7715,4,990.0,0,6,B
11454,28,4.0,102.2593336800646,77.66891309008344,9.0,5,5.0,1957,0.118537385,B,B,30,6207,1,1183.0,1,0,B
7339,6,2.0,67.88583505959119,33.04364537215483,1.0,12,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
12096,27,1.0,39.90649131226317,16.708998832054842,1.0,3,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
14074,62,2.0,49.46631619613606,33.57166717979121,6.0,2,9.0,1976,0.002211665,B,B,39,7614,3,,1,5,A
4058,27,6.0,223.453688810856,104.11355236935852,16.0,2,2.0,2017,0.041116354,B,B,53,14892,4,,1,4,B
6603,49,2.0,59.22348128446816,39.46088212552933,8.0,5,5.0,1962,0.020741326,B,B,24,5613,5,1340.0,2,5,B
3289,62,1.0,35.1205247791906,33.04364537215483,0.0,26,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
16681,58,3.0,77.69339520104248,46.77809647057576,10.0,10,14.0,1996,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B
8200,15,3.0,82.99674492015453,44.25876285234381,12.0,8,12.0,2006,0.158249043,B,B,21,5731,0,,1,0,B
3343,58,0.0,116.82420052739992,113.6924238158362,0.0,3,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
7802,145,1.0,42.18468214842373,19.74364171833862,8.0,14,14.0,1966,0.0,B,B,30,5562,0,,0,5,A
2082,177,3.0,78.66358951365567,54.86606552897874,9.0,4,8.0,1960,0.0,B,B,36,6714,2,2672.0,0,2,B
217,80,2.0,59.439562966402455,33.991547282041424,10.0,11,17.0,1989,0.0,B,B,39,8647,0,810.0,0,5,B
1720,44,2.0,43.21497110263211,27.39620527276605,5.0,3,5.0,1966,0.232205084,B,B,24,4860,1,80.0,0,3,B
7224,67,3.0,63.48878504313341,42.27345660720694,8.0,6,9.0,1977,0.100455735,B,B,43,7227,0,,1,6,A
6176,27,2.0,42.37748780927234,41.74829124021842,1.0,14,17.0,2014,0.072157581,B,B,2,629,1,,0,0,A
12571,2,2.0,56.09479473725982,34.071819728055445,10.0,10,16.0,1973,0.130617806,B,B,39,10418,9,900.0,1,9,B
16666,17,2.0,57.40806102739092,32.5176978873417,8.0,27,25.0,2002,0.0,B,B,18,3374,5,620.0,1,2,B
8908,22,2.0,67.12119392642221,33.04364537215483,1.0,15,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
6914,93,2.0,48.56274186178487,29.0119245662584,6.0,6,9.0,1978,0.050900058,B,B,43,10621,1,30.0,2,3,B
5428,27,2.0,62.32604379639152,33.04364537215483,61.0,12,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
381,1,2.0,54.89000565970146,33.04364537215483,1.0,11,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3991,44,1.0,42.86492392641726,20.10545195062008,10.0,11,18.0,2004,0.232205084,B,B,24,4860,1,80.0,0,3,B
16365,178,2.0,55.00290277599888,31.77007100206686,9.0,10,12.0,1976,0.212515361,B,B,19,3293,16,628.0,3,7,B
1046,46,3.0,50.37091607031399,34.206869484162794,6.0,1,9.0,1975,0.150817539,B,B,16,3433,4,2643.0,4,5,B
391,99,1.0,33.21163650610413,20.81459698280508,6.0,8,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B
9212,121,3.0,67.35340643632648,47.10108548543403,7.0,12,12.0,1976,0.212515361,B,B,19,3293,16,628.0,3,7,B
3022,83,1.0,42.70103167477756,19.38302869738532,7.0,16,17.0,2000,0.0077202819999999,B,B,38,4788,2,,0,4,B
9961,23,1.0,51.28947635675622,33.04364537215483,1.0,3,17.0,1977,0.014072961,B,B,2,475,0,,0,0,B
6764,104,2.0,45.58102389071068,26.98243218941812,6.0,5,5.0,1917,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
7720,48,1.0,35.169287312875106,18.08548178041801,6.0,3,9.0,1981,0.041124634,B,B,46,9515,5,,1,10,B
4809,1,2.0,68.67221761959297,67.20114286734162,1.0,5,9.0,2016,0.007122317,B,B,1,264,0,,0,1,B
8877,55,3.0,85.9993289356634,44.89264173611284,10.0,16,17.0,1989,0.041365446,B,B,31,5569,0,,1,4,B
7817,81,2.0,43.006785389992295,27.341873416026186,5.0,5,5.0,1964,0.006076152,B,B,30,5285,0,645.0,6,6,B
10614,27,1.0,44.25499476053788,33.04364537215483,1.0,3,1.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
5553,22,3.0,80.68829375466234,33.04364537215483,1.0,7,1.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
16488,9,1.0,34.73056003250077,21.261250190664114,9.0,10,22.0,1988,0.136244425,B,B,11,2370,0,,0,1,B
11002,119,2.0,39.88853665186903,25.399791854318515,6.0,5,9.0,1968,0.033493708,B,B,66,10573,1,1322.0,3,8,B
13592,31,3.0,68.56716856897975,69.15656737141963,7.0,3,9.0,1960,0.0,B,B,23,3684,2,,0,4,B
15050,28,3.0,61.37808758991882,42.60584812249997,6.0,6,9.0,1971,0.118537385,B,B,30,6207,1,1183.0,1,0,B
13553,94,2.0,60.622250468032114,33.04364537215483,0.0,23,24.0,1977,0.282797669,B,B,33,8667,2,,0,6,B
9041,27,2.0,86.1304910523078,46.39926422031172,15.0,7,14.0,2009,0.051815435,B,B,5,1227,0,,0,0,B
5461,155,4.0,86.9559525934521,63.159807766887255,6.0,4,6.0,1938,0.042307271,B,B,17,2810,9,4849.0,3,6,B
16274,113,1.0,103.76343427522282,104.9269218097437,1.0,21,20.0,2014,0.050755569,B,B,24,5469,1,145.0,0,1,B
2138,27,1.0,5.647458432920238,1.5015819273540272,1.0,1,1.0,1977,0.017647053,B,B,2,469,0,,0,0,B
6245,23,2.0,59.856978513862494,33.04364537215483,1.0,8,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
8245,123,2.0,44.49695416505069,29.122125900669023,5.0,2,9.0,1969,0.0,B,B,47,11319,0,1145.0,3,5,B
6491,6,3.0,80.52416501091461,40.70104008260464,1.0,6,1.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
